POS	VALUE	DOM	SCENARIO	SIM
1.9	8345	NO_DOMAINS	SEL_ALL_WEAK	5834262091125_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	8461.5	NO_DOMAINS	SEL_ALL_WEAK	5834262091125_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	8461.5	NO_DOMAINS	SEL_ALL_WEAK	5834262091125_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	1471.5	NO_DOMAINS	SEL_ALL	5834409482678_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
0.9	1471.5	NO_DOMAINS	SEL_ALL	5834409482678_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
1.1	1497	NO_DOMAINS	SEL_ALL	5834409482678_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
1.9	1497	NO_DOMAINS	SEL_ALL	5834409482678_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
2.1	1471.5	NO_DOMAINS	SEL_ALL	5834409482678_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
3	1471.5	NO_DOMAINS	SEL_ALL	5834409482678_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
0	8961	NO_DOMAINS	SEL_ALL_WEAK	5838062422607_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	8961	NO_DOMAINS	SEL_ALL_WEAK	5838062422607_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	9107	NO_DOMAINS	SEL_ALL_WEAK	5838062422607_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	9107	NO_DOMAINS	SEL_ALL_WEAK	5838062422607_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	8961	NO_DOMAINS	SEL_ALL_WEAK	5838062422607_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	8961	NO_DOMAINS	SEL_ALL_WEAK	5838062422607_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7406	NO_DOMAINS	SEL_ALL_WEAK	5839062242306_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7406	NO_DOMAINS	SEL_ALL_WEAK	5839062242306_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7476	NO_DOMAINS	SEL_ALL_WEAK	5839062242306_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7476	NO_DOMAINS	SEL_ALL_WEAK	5839062242306_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7406	NO_DOMAINS	SEL_ALL_WEAK	5839062242306_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7406	NO_DOMAINS	SEL_ALL_WEAK	5839062242306_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7389	NO_DOMAINS	SEL_ALL_WEAK	5843192362285_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7389	NO_DOMAINS	SEL_ALL_WEAK	5843192362285_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7283	NO_DOMAINS	SEL_ALL_WEAK	5843192362285_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7283	NO_DOMAINS	SEL_ALL_WEAK	5843192362285_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7389	NO_DOMAINS	SEL_ALL_WEAK	5843192362285_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7389	NO_DOMAINS	SEL_ALL_WEAK	5843192362285_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	1485.5	NO_DOMAINS	SEL_ALL	5852780171888_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
0.9	1485.5	NO_DOMAINS	SEL_ALL	5852780171888_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
1.1	1647	NO_DOMAINS	SEL_ALL	5852780171888_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
1.9	1647	NO_DOMAINS	SEL_ALL	5852780171888_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
2.1	1485.5	NO_DOMAINS	SEL_ALL	5852780171888_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
3	1485.5	NO_DOMAINS	SEL_ALL	5852780171888_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
0	8010	NO_DOMAINS	SEL_ALL_WEAK	5853302871921_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	8010	NO_DOMAINS	SEL_ALL_WEAK	5853302871921_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7675	NO_DOMAINS	SEL_ALL_WEAK	5853302871921_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7675	NO_DOMAINS	SEL_ALL_WEAK	5853302871921_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	8010	NO_DOMAINS	SEL_ALL_WEAK	5853302871921_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	8010	NO_DOMAINS	SEL_ALL_WEAK	5853302871921_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7538.5	NO_DOMAINS	SEL_ALL_WEAK	5858582842361_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7538.5	NO_DOMAINS	SEL_ALL_WEAK	5858582842361_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7506	NO_DOMAINS	SEL_ALL_WEAK	5858582842361_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7506	NO_DOMAINS	SEL_ALL_WEAK	5858582842361_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7538.5	NO_DOMAINS	SEL_ALL_WEAK	5858582842361_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7538.5	NO_DOMAINS	SEL_ALL_WEAK	5858582842361_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	1459	NO_DOMAINS	SEL_ALL	5860950472288_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
0.9	1459	NO_DOMAINS	SEL_ALL	5860950472288_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
1.1	1438	NO_DOMAINS	SEL_ALL	5860950472288_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
1.9	1438	NO_DOMAINS	SEL_ALL	5860950472288_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
2.1	1459	NO_DOMAINS	SEL_ALL	5860950472288_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
3	1459	NO_DOMAINS	SEL_ALL	5860950472288_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
0	1697.5	NO_DOMAINS	SEL_ALL	5867670682293_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
0.9	1697.5	NO_DOMAINS	SEL_ALL	5867670682293_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
1.1	1738	NO_DOMAINS	SEL_ALL	5867670682293_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
1.9	1738	NO_DOMAINS	SEL_ALL	5867670682293_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
2.1	1697.5	NO_DOMAINS	SEL_ALL	5867670682293_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
3	1697.5	NO_DOMAINS	SEL_ALL	5867670682293_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL.txt
0	7423	NO_DOMAINS	SEL_ALL_WEAK	5870583502662_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7423	NO_DOMAINS	SEL_ALL_WEAK	5870583502662_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7355	NO_DOMAINS	SEL_ALL_WEAK	5870583502662_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7355	NO_DOMAINS	SEL_ALL_WEAK	5870583502662_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7423	NO_DOMAINS	SEL_ALL_WEAK	5870583502662_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7423	NO_DOMAINS	SEL_ALL_WEAK	5870583502662_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	19793.5	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5872795272965_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
0.9	19793.5	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5872795272965_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
1.1	16478	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5872795272965_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
1.9	16478	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5872795272965_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
2.1	19793.5	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5872795272965_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
3	19793.5	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5872795272965_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
0	7537	NO_DOMAINS	SEL_ALL_WEAK	5876920892296_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7537	NO_DOMAINS	SEL_ALL_WEAK	5876920892296_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7449	NO_DOMAINS	SEL_ALL_WEAK	5876920892296_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7449	NO_DOMAINS	SEL_ALL_WEAK	5876920892296_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7537	NO_DOMAINS	SEL_ALL_WEAK	5876920892296_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7537	NO_DOMAINS	SEL_ALL_WEAK	5876920892296_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	6643.5	NO_DOMAINS	SEL_ALL_WEAK	5881561012516_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	6643.5	NO_DOMAINS	SEL_ALL_WEAK	5881561012516_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	6444	NO_DOMAINS	SEL_ALL_WEAK	5881561012516_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	6444	NO_DOMAINS	SEL_ALL_WEAK	5881561012516_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	6643.5	NO_DOMAINS	SEL_ALL_WEAK	5881561012516_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	6643.5	NO_DOMAINS	SEL_ALL_WEAK	5881561012516_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7489.5	NO_DOMAINS	SEL_ALL_WEAK	5883763771469_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7489.5	NO_DOMAINS	SEL_ALL_WEAK	5883763771469_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7562	NO_DOMAINS	SEL_ALL_WEAK	5883763771469_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7562	NO_DOMAINS	SEL_ALL_WEAK	5883763771469_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7489.5	NO_DOMAINS	SEL_ALL_WEAK	5883763771469_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7489.5	NO_DOMAINS	SEL_ALL_WEAK	5883763771469_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	8104.5	NO_DOMAINS	SEL_ALL_WEAK	5885034011956_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	8104.5	NO_DOMAINS	SEL_ALL_WEAK	5885034011956_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7928	NO_DOMAINS	SEL_ALL_WEAK	5885034011956_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7928	NO_DOMAINS	SEL_ALL_WEAK	5885034011956_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	8104.5	NO_DOMAINS	SEL_ALL_WEAK	5885034011956_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	8104.5	NO_DOMAINS	SEL_ALL_WEAK	5885034011956_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7142.5	NO_DOMAINS	SEL_ALL_WEAK	5889373982375_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7142.5	NO_DOMAINS	SEL_ALL_WEAK	5889373982375_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7051	NO_DOMAINS	SEL_ALL_WEAK	5889373982375_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7051	NO_DOMAINS	SEL_ALL_WEAK	5889373982375_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7142.5	NO_DOMAINS	SEL_ALL_WEAK	5889373982375_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7142.5	NO_DOMAINS	SEL_ALL_WEAK	5889373982375_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7434.5	NO_DOMAINS	SEL_ALL_WEAK	5889951342830_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7434.5	NO_DOMAINS	SEL_ALL_WEAK	5889951342830_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7193	NO_DOMAINS	SEL_ALL_WEAK	5889951342830_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7193	NO_DOMAINS	SEL_ALL_WEAK	5889951342830_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7434.5	NO_DOMAINS	SEL_ALL_WEAK	5889951342830_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7434.5	NO_DOMAINS	SEL_ALL_WEAK	5889951342830_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7382	NO_DOMAINS	SEL_ALL_WEAK	5894261462837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7382	NO_DOMAINS	SEL_ALL_WEAK	5894261462837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7352	NO_DOMAINS	SEL_ALL_WEAK	5894261462837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7352	NO_DOMAINS	SEL_ALL_WEAK	5894261462837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7382	NO_DOMAINS	SEL_ALL_WEAK	5894261462837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7382	NO_DOMAINS	SEL_ALL_WEAK	5894261462837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	21675	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5895886027278_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
0.9	21675	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5895886027278_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
1.1	18054	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5895886027278_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
1.9	18054	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5895886027278_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
2.1	21675	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5895886027278_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
3	21675	HIGH_LOW_HIGH	SEL_CENTER_WEAK	5895886027278_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_CENTR_WEAK.txt
0	8068	NO_DOMAINS	SEL_ALL_WEAK	5905384702756_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	8068	NO_DOMAINS	SEL_ALL_WEAK	5905384702756_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	8117	NO_DOMAINS	SEL_ALL_WEAK	5905384702756_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	8117	NO_DOMAINS	SEL_ALL_WEAK	5905384702756_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	8068	NO_DOMAINS	SEL_ALL_WEAK	5905384702756_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	8068	NO_DOMAINS	SEL_ALL_WEAK	5905384702756_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	8909	NO_DOMAINS	SEL_ALL_WEAK	5908781971957_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	8909	NO_DOMAINS	SEL_ALL_WEAK	5908781971957_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	8587	NO_DOMAINS	SEL_ALL_WEAK	5908781971957_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	8587	NO_DOMAINS	SEL_ALL_WEAK	5908781971957_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	8909	NO_DOMAINS	SEL_ALL_WEAK	5908781971957_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	8909	NO_DOMAINS	SEL_ALL_WEAK	5908781971957_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7587.5	NO_DOMAINS	SEL_ALL_WEAK	5910734671316_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7587.5	NO_DOMAINS	SEL_ALL_WEAK	5910734671316_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7665	NO_DOMAINS	SEL_ALL_WEAK	5910734671316_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7665	NO_DOMAINS	SEL_ALL_WEAK	5910734671316_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7587.5	NO_DOMAINS	SEL_ALL_WEAK	5910734671316_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7587.5	NO_DOMAINS	SEL_ALL_WEAK	5910734671316_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	8574	NO_DOMAINS	SEL_ALL_WEAK	5917572302397_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	8574	NO_DOMAINS	SEL_ALL_WEAK	5917572302397_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	8627	NO_DOMAINS	SEL_ALL_WEAK	5917572302397_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	8627	NO_DOMAINS	SEL_ALL_WEAK	5917572302397_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	8574	NO_DOMAINS	SEL_ALL_WEAK	5917572302397_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	8574	NO_DOMAINS	SEL_ALL_WEAK	5917572302397_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	6472	NO_DOMAINS	SEL_ALL_WEAK	5921305062505_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	6472	NO_DOMAINS	SEL_ALL_WEAK	5921305062505_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	6158	NO_DOMAINS	SEL_ALL_WEAK	5921305062505_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	6158	NO_DOMAINS	SEL_ALL_WEAK	5921305062505_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	6472	NO_DOMAINS	SEL_ALL_WEAK	5921305062505_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	6472	NO_DOMAINS	SEL_ALL_WEAK	5921305062505_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7434.5	NO_DOMAINS	SEL_ALL_WEAK	5926922542266_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7434.5	NO_DOMAINS	SEL_ALL_WEAK	5926922542266_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7348	NO_DOMAINS	SEL_ALL_WEAK	5926922542266_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7348	NO_DOMAINS	SEL_ALL_WEAK	5926922542266_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7434.5	NO_DOMAINS	SEL_ALL_WEAK	5926922542266_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7434.5	NO_DOMAINS	SEL_ALL_WEAK	5926922542266_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7457.5	NO_DOMAINS	SEL_ALL_WEAK	5929392571230_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7457.5	NO_DOMAINS	SEL_ALL_WEAK	5929392571230_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7334	NO_DOMAINS	SEL_ALL_WEAK	5929392571230_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7334	NO_DOMAINS	SEL_ALL_WEAK	5929392571230_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7457.5	NO_DOMAINS	SEL_ALL_WEAK	5929392571230_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
3	7457.5	NO_DOMAINS	SEL_ALL_WEAK	5929392571230_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0	7468	NO_DOMAINS	SEL_ALL_WEAK	5946956262547_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
0.9	7468	NO_DOMAINS	SEL_ALL_WEAK	5946956262547_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.1	7432	NO_DOMAINS	SEL_ALL_WEAK	5946956262547_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
1.9	7432	NO_DOMAINS	SEL_ALL_WEAK	5946956262547_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
2.1	7468	NO_DOMAINS	SEL_ALL_WEAK	5946956262547_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK.txt
